 Total Number of Nodes:   12,  freq_id:         1
 Year   JD   Hr    M    N  USCS    Depth   Grtemp   Water         Ice       W + I       Vapor     F/T
                                     m       K
 1992  259    4    0    7   SM     0.540  294.801  0.8194E-01  0.0000E+00  0.8194E-01  0.3580E-05   u
 1992  259    4    0    8   SM     0.735  296.381  0.8194E-01  0.0000E+00  0.8194E-01  0.3922E-05   u
 1992  259    4    0    9   SM     1.000  298.099  0.8192E-01  0.0000E+00  0.8192E-01  0.4325E-05   u
 1992  259    4    0   10   SM     1.215  298.532  0.8194E-01  0.0000E+00  0.8194E-01  0.4431E-05   u
 1992  259    4    0   11   SM     1.785  298.641  0.8194E-01  0.0000E+00  0.8194E-01  0.4459E-05   u
 1992  259    4    0   12   SM     2.000  298.688  0.8194E-01  0.0000E+00  0.8194E-01  0.4471E-05   u
 1992  259    5    0    1   SM     0.000  293.284  0.8024E-01  0.0000E+00  0.8024E-01  0.3307E-05   u
 1992  259    5    0    2   SM     0.015  292.913  0.8122E-01  0.0000E+00  0.8122E-01  0.3219E-05   u
 1992  259    5    0    3   SM     0.060  292.148  0.8171E-01  0.0000E+00  0.8171E-01  0.3069E-05   u
 1992  259    5    0    4   SM     0.135  291.678  0.8185E-01  0.0000E+00  0.8185E-01  0.2982E-05   u
 1992  259    5    0    5   SM     0.240  292.004  0.8192E-01  0.0000E+00  0.8192E-01  0.3039E-05   u
 1992  259    5    0    6   SM     0.375  293.153  0.8194E-01  0.0000E+00  0.8194E-01  0.3252E-05   u
 1992  259    5    0    7   SM     0.540  294.683  0.8194E-01  0.0000E+00  0.8194E-01  0.3556E-05   u
 1992  259    5    0    8   SM     0.735  296.290  0.8193E-01  0.0000E+00  0.8193E-01  0.3901E-05   u
 1992  259    5    0    9   SM     1.000  297.994  0.8192E-01  0.0000E+00  0.8192E-01  0.4299E-05   u
 1992  259    5    0   10   SM     1.215  298.485  0.8194E-01  0.0000E+00  0.8194E-01  0.4420E-05   u
 1992  259    5    0   11   SM     1.785  298.623  0.8194E-01  0.0000E+00  0.8194E-01  0.4454E-05   u
 1992  259    5    0   12   SM     2.000  298.678  0.8193E-01  0.0000E+00  0.8193E-01  0.4468E-05   u
 1992  259    6    0    1   SM     0.000  293.153  0.8010E-01  0.0000E+00  0.8010E-01  0.3284E-05   u
 1992  259    6    0    2   SM     0.015  292.765  0.8110E-01  0.0000E+00  0.8110E-01  0.3193E-05   u
 1992  259    6    0    3   SM     0.060  291.965  0.8170E-01  0.0000E+00  0.8170E-01  0.3036E-05   u
 1992  259    6    0    4   SM     0.135  291.504  0.8183E-01  0.0000E+00  0.8183E-01  0.2952E-05   u
 1992  259    6    0    5   SM     0.240  291.851  0.8192E-01  0.0000E+00  0.8192E-01  0.3012E-05   u
 1992  259    6    0    6   SM     0.375  293.002  0.8194E-01  0.0000E+00  0.8194E-01  0.3223E-05   u
 1992  259    6    0    7   SM     0.540  294.559  0.8193E-01  0.0000E+00  0.8193E-01  0.3530E-05   u
 1992  259    6    0    8   SM     0.735  296.192  0.8193E-01  0.0000E+00  0.8193E-01  0.3880E-05   u
 1992  259    6    0    9   SM     1.000  297.891  0.8191E-01  0.0000E+00  0.8191E-01  0.4274E-05   u
 1992  259    6    0   10   SM     1.215  298.436  0.8194E-01  0.0000E+00  0.8194E-01  0.4407E-05   u
 1992  259    6    0   11   SM     1.785  298.604  0.8194E-01  0.0000E+00  0.8194E-01  0.4449E-05   u
 1992  259    6    0   12   SM     2.000  298.666  0.8193E-01  0.0000E+00  0.8193E-01  0.4465E-05   u
 1992  259    7    0    1   SM     0.000  292.897  0.7999E-01  0.0000E+00  0.7999E-01  0.3237E-05   u
 1992  259    7    0    2   SM     0.015  292.531  0.8098E-01  0.0000E+00  0.8098E-01  0.3151E-05   u
 1992  259    7    0    3   SM     0.060  291.775  0.8169E-01  0.0000E+00  0.8169E-01  0.3002E-05   u
 1992  259    7    0    4   SM     0.135  291.332  0.8182E-01  0.0000E+00  0.8182E-01  0.2922E-05   u
 1992  259    7    0    5   SM     0.240  291.695  0.8191E-01  0.0000E+00  0.8191E-01  0.2984E-05   u
 1992  259    7    0    6   SM     0.375  292.853  0.8194E-01  0.0000E+00  0.8194E-01  0.3195E-05   u
 1992  259    7    0    7   SM     0.540  294.435  0.8193E-01  0.0000E+00  0.8193E-01  0.3505E-05   u
 1992  259    7    0    8   SM     0.735  296.093  0.8193E-01  0.0000E+00  0.8193E-01  0.3858E-05   u
 1992  259    7    0    9   SM     1.000  297.791  0.8191E-01  0.0000E+00  0.8191E-01  0.4250E-05   u
 1992  259    7    0   10   SM     1.215  298.385  0.8193E-01  0.0000E+00  0.8193E-01  0.4395E-05   u
 1992  259    7    0   11   SM     1.785  298.585  0.8194E-01  0.0000E+00  0.8194E-01  0.4444E-05   u
 1992  259    7    0   12   SM     2.000  298.653  0.8193E-01  0.0000E+00  0.8193E-01  0.4462E-05   u
 1992  259    8    0    1   SM     0.000  292.765  0.7987E-01  0.0000E+00  0.7987E-01  0.3214E-05   u
 1992  259    8    0    2   SM     0.015  292.361  0.8087E-01  0.0000E+00  0.8087E-01  0.3121E-05   u
 1992  259    8    0    3   SM     0.060  291.576  0.8169E-01  0.0000E+00  0.8169E-01  0.2967E-05   u
 1992  259    8    0    4   SM     0.135  291.154  0.8181E-01  0.0000E+00  0.8181E-01  0.2891E-05   u
 1992  259    8    0    5   SM     0.240  291.536  0.8191E-01  0.0000E+00  0.8191E-01  0.2956E-05   u
 1992  259    8    0    6   SM     0.375  292.706  0.8194E-01  0.0000E+00  0.8194E-01  0.3168E-05   u
 1992  259    8    0    7   SM     0.540  294.310  0.8193E-01  0.0000E+00  0.8193E-01  0.3480E-05   u
 1992  259    8    0    8   SM     0.735  295.992  0.8193E-01  0.0000E+00  0.8193E-01  0.3835E-05   u
 1992  259    8    0    9   SM     1.000  297.694  0.8191E-01  0.0000E+00  0.8191E-01  0.4227E-05   u
 1992  259    8    0   10   SM     1.215  298.332  0.8193E-01  0.0000E+00  0.8193E-01  0.4382E-05   u
 1992  259    8    0   11   SM     1.785  298.565  0.8194E-01  0.0000E+00  0.8194E-01  0.4440E-05   u
 1992  259    8    0   12   SM     2.000  298.641  0.8193E-01  0.0000E+00  0.8193E-01  0.4459E-05   u
 1992  259    9    0    1   SM     0.000  293.033  0.7970E-01  0.0000E+00  0.7970E-01  0.3268E-05   u
 1992  259    9    0    2   SM     0.015  292.539  0.8077E-01  0.0000E+00  0.8077E-01  0.3156E-05   u
 1992  259    9    0    3   SM     0.060  291.517  0.8169E-01  0.0000E+00  0.8169E-01  0.2956E-05   u
 1992  259    9    0    4   SM     0.135  290.995  0.8179E-01  0.0000E+00  0.8179E-01  0.2864E-05   u
 1992  259    9    0    5   SM     0.240  291.377  0.8190E-01  0.0000E+00  0.8190E-01  0.2928E-05   u
 1992  259    9    0    6   SM     0.375  292.560  0.8194E-01  0.0000E+00  0.8194E-01  0.3141E-05   u
 1992  259    9    0    7   SM     0.540  294.186  0.8193E-01  0.0000E+00  0.8193E-01  0.3455E-05   u
 1992  259    9    0    8   SM     0.735  295.890  0.8193E-01  0.0000E+00  0.8193E-01  0.3813E-05   u
 1992  259    9    0    9   SM     1.000  297.599  0.8190E-01  0.0000E+00  0.8190E-01  0.4204E-05   u
 1992  259    9    0   10   SM     1.215  298.279  0.8193E-01  0.0000E+00  0.8193E-01  0.4369E-05   u
 1992  259    9    0   11   SM     1.785  298.545  0.8194E-01  0.0000E+00  0.8194E-01  0.4435E-05   u
 1992  259    9    0   12   SM     2.000  298.628  0.8193E-01  0.0000E+00  0.8193E-01  0.4455E-05   u
 1992  259   10    0    1   SM     0.000  294.010  0.7930E-01  0.0000E+00  0.7930E-01  0.3467E-05   u
 1992  259   10    0    2   SM     0.015  293.197  0.8061E-01  0.0000E+00  0.8061E-01  0.3283E-05   u
 1992  259   10    0    3   SM     0.060  291.699  0.8167E-01  0.0000E+00  0.8167E-01  0.2989E-05   u
 1992  259   10    0    4   SM     0.135  290.909  0.8176E-01  0.0000E+00  0.8176E-01  0.2850E-05   u
 1992  259   10    0    5   SM     0.240  291.227  0.8189E-01  0.0000E+00  0.8189E-01  0.2903E-05   u
 1992  259   10    0    6   SM     0.375  292.415  0.8194E-01  0.0000E+00  0.8194E-01  0.3114E-05   u
 1992  259   10    0    7   SM     0.540  294.061  0.8193E-01  0.0000E+00  0.8193E-01  0.3430E-05   u
 1992  259   10    0    8   SM     0.735  295.787  0.8192E-01  0.0000E+00  0.8192E-01  0.3790E-05   u
 1992  259   10    0    9   SM     1.000  297.507  0.8190E-01  0.0000E+00  0.8190E-01  0.4182E-05   u
 1992  259   10    0   10   SM     1.215  298.224  0.8193E-01  0.0000E+00  0.8193E-01  0.4355E-05   u
 1992  259   10    0   11   SM     1.785  298.525  0.8194E-01  0.0000E+00  0.8194E-01  0.4430E-05   u
 1992  259   10    0   12   SM     2.000  298.614  0.8193E-01  0.0000E+00  0.8193E-01  0.4452E-05   u
 1992  259   11    0    1   SM     0.000  295.006  0.7893E-01  0.0000E+00  0.7893E-01  0.3681E-05   u
 1992  259   11    0    2   SM     0.015  294.146  0.8045E-01  0.0000E+00  0.8045E-01  0.3474E-05   u
 1992  259   11    0    3   SM     0.060  292.257  0.8163E-01  0.0000E+00  0.8163E-01  0.3090E-05   u
 1992  259   11    0    4   SM     0.135  290.976  0.8173E-01  0.0000E+00  0.8173E-01  0.2862E-05   u
 1992  259   11    0    5   SM     0.240  291.107  0.8188E-01  0.0000E+00  0.8188E-01  0.2882E-05   u
 1992  259   11    0    6   SM     0.375  292.274  0.8194E-01  0.0000E+00  0.8194E-01  0.3088E-05   u
 1992  259   11    0    7   SM     0.540  293.936  0.8193E-01  0.0000E+00  0.8193E-01  0.3405E-05   u
 1992  259   11    0    8   SM     0.735  295.682  0.8192E-01  0.0000E+00  0.8192E-01  0.3768E-05   u
 1992  259   11    0    9   SM     1.000  297.416  0.8190E-01  0.0000E+00  0.8190E-01  0.4161E-05   u
 1992  259   11    0   10   SM     1.215  298.169  0.8193E-01  0.0000E+00  0.8193E-01  0.4342E-05   u
 1992  259   11    0   11   SM     1.785  298.505  0.8194E-01  0.0000E+00  0.8194E-01  0.4425E-05   u
 1992  259   11    0   12   SM     2.000  298.600  0.8193E-01  0.0000E+00  0.8193E-01  0.4449E-05   u
 1992  259   12    0    1   SM     0.000  295.761  0.7865E-01  0.0000E+00  0.7865E-01  0.3851E-05   u
 1992  259   12    0    2   SM     0.015  294.808  0.8027E-01  0.0000E+00  0.8027E-01  0.3614E-05   u
 1992  259   12    0    3   SM     0.060  292.751  0.8161E-01  0.0000E+00  0.8161E-01  0.3182E-05   u
 1992  259   12    0    4   SM     0.135  291.156  0.8169E-01  0.0000E+00  0.8169E-01  0.2893E-05   u
 1992  259   12    0    5   SM     0.240  291.036  0.8188E-01  0.0000E+00  0.8188E-01  0.2870E-05   u
 1992  259   12    0    6   SM     0.375  292.141  0.8193E-01  0.0000E+00  0.8193E-01  0.3064E-05   u
 1992  259   12    0    7   SM     0.540  293.812  0.8192E-01  0.0000E+00  0.8192E-01  0.3380E-05   u
 1992  259   12    0    8   SM     0.735  295.578  0.8192E-01  0.0000E+00  0.8192E-01  0.3745E-05   u
 1992  259   12    0    9   SM     1.000  297.326  0.8189E-01  0.0000E+00  0.8189E-01  0.4140E-05   u
 1992  259   12    0   10   SM     1.215  298.113  0.8193E-01  0.0000E+00  0.8193E-01  0.4328E-05   u
 1992  259   12    0   11   SM     1.785  298.485  0.8194E-01  0.0000E+00  0.8194E-01  0.4420E-05   u
 1992  259   12    0   12   SM     2.000  298.585  0.8193E-01  0.0000E+00  0.8193E-01  0.4445E-05   u
 1992  259   13    0    1   SM     0.000  296.539  0.7834E-01  0.0000E+00  0.7834E-01  0.4033E-05   u
 1992  259   13    0    2   SM     0.015  295.539  0.8008E-01  0.0000E+00  0.8008E-01  0.3773E-05   u
 1992  259   13    0    3   SM     0.060  293.287  0.8159E-01  0.0000E+00  0.8159E-01  0.3284E-05   u
 1992  259   13    0    4   SM     0.135  291.394  0.8165E-01  0.0000E+00  0.8165E-01  0.2935E-05   u
 1992  259   13    0    5   SM     0.240  291.015  0.8186E-01  0.0000E+00  0.8186E-01  0.2866E-05   u
 1992  259   13    0    6   SM     0.375  292.021  0.8193E-01  0.0000E+00  0.8193E-01  0.3042E-05   u
 1992  259   13    0    7   SM     0.540  293.689  0.8192E-01  0.0000E+00  0.8192E-01  0.3356E-05   u
 1992  259   13    0    8   SM     0.735  295.472  0.8192E-01  0.0000E+00  0.8192E-01  0.3723E-05   u
 1992  259   13    0    9   SM     1.000  297.238  0.8189E-01  0.0000E+00  0.8189E-01  0.4119E-05   u
 1992  259   13    0   10   SM     1.215  298.056  0.8192E-01  0.0000E+00  0.8192E-01  0.4314E-05   u
 1992  259   13    0   11   SM     1.785  298.464  0.8194E-01  0.0000E+00  0.8194E-01  0.4414E-05   u
 1992  259   13    0   12   SM     2.000  298.570  0.8193E-01  0.0000E+00  0.8193E-01  0.4441E-05   u
 1992  259   14    0    1   SM     0.000  297.778  0.7793E-01  0.0000E+00  0.7793E-01  0.4337E-05   u
 1992  259   14    0    2   SM     0.015  296.550  0.7987E-01  0.0000E+00  0.7987E-01  0.4003E-05   u
 1992  259   14    0    3   SM     0.060  293.905  0.8157E-01  0.0000E+00  0.8157E-01  0.3405E-05   u
 1992  259   14    0    4   SM     0.135  291.683  0.8160E-01  0.0000E+00  0.8160E-01  0.2987E-05   u
 1992  259   14    0    5   SM     0.240  291.037  0.8185E-01  0.0000E+00  0.8185E-01  0.2871E-05   u
 1992  259   14    0    6   SM     0.375  291.918  0.8193E-01  0.0000E+00  0.8193E-01  0.3024E-05   u
 1992  259   14    0    7   SM     0.540  293.568  0.8192E-01  0.0000E+00  0.8192E-01  0.3333E-05   u
 1992  259   14    0    8   SM     0.735  295.367  0.8191E-01  0.0000E+00  0.8191E-01  0.3700E-05   u
 1992  259   14    0    9   SM     1.000  297.151  0.8189E-01  0.0000E+00  0.8189E-01  0.4099E-05   u
 1992  259   14    0   10   SM     1.215  297.998  0.8192E-01  0.0000E+00  0.8192E-01  0.4300E-05   u
 1992  259   14    0   11   SM     1.785  298.443  0.8194E-01  0.0000E+00  0.8194E-01  0.4409E-05   u
 1992  259   14    0   12   SM     2.000  298.555  0.8192E-01  0.0000E+00  0.8192E-01  0.4437E-05   u
 1992  259   15    0    1   SM     0.000  298.761  0.7753E-01  0.0000E+00  0.7753E-01  0.4594E-05   u
 1992  259   15    0    2   SM     0.015  297.539  0.7963E-01  0.0000E+00  0.7963E-01  0.4241E-05   u
 1992  259   15    0    3   SM     0.060  294.686  0.8154E-01  0.0000E+00  0.8154E-01  0.3564E-05   u
 1992  259   15    0    4   SM     0.135  292.061  0.8154E-01  0.0000E+00  0.8154E-01  0.3056E-05   u
 1992  259   15    0    5   SM     0.240  291.105  0.8183E-01  0.0000E+00  0.8183E-01  0.2882E-05   u
 1992  259   15    0    6   SM     0.375  291.833  0.8193E-01  0.0000E+00  0.8193E-01  0.3009E-05   u
 1992  259   15    0    7   SM     0.540  293.452  0.8192E-01  0.0000E+00  0.8192E-01  0.3310E-05   u
 1992  259   15    0    8   SM     0.735  295.261  0.8191E-01  0.0000E+00  0.8191E-01  0.3678E-05   u
 1992  259   15    0    9   SM     1.000  297.064  0.8188E-01  0.0000E+00  0.8188E-01  0.4079E-05   u
 1992  259   15    0   10   SM     1.215  297.940  0.8192E-01  0.0000E+00  0.8192E-01  0.4286E-05   u
 1992  259   15    0   11   SM     1.785  298.422  0.8194E-01  0.0000E+00  0.8194E-01  0.4404E-05   u
 1992  259   15    0   12   SM     2.000  298.539  0.8192E-01  0.0000E+00  0.8192E-01  0.4434E-05   u
 1992  259   16    0    1   SM     0.000  300.043  0.7711E-01  0.0000E+00  0.7711E-01  0.4947E-05   u
 1992  259   16    0    2   SM     0.015  298.634  0.7940E-01  0.0000E+00  0.7940E-01  0.4517E-05   u
 1992  259   16    0    3   SM     0.060  295.454  0.8153E-01  0.0000E+00  0.8153E-01  0.3726E-05   u
 1992  259   16    0    4   SM     0.135  292.496  0.8148E-01  0.0000E+00  0.8148E-01  0.3136E-05   u
 1992  259   16    0    5   SM     0.240  291.220  0.8181E-01  0.0000E+00  0.8181E-01  0.2903E-05   u
 1992  259   16    0    6   SM     0.375  291.770  0.8192E-01  0.0000E+00  0.8192E-01  0.2997E-05   u
 1992  259   16    0    7   SM     0.540  293.340  0.8192E-01  0.0000E+00  0.8192E-01  0.3288E-05   u
 1992  259   16    0    8   SM     0.735  295.156  0.8191E-01  0.0000E+00  0.8191E-01  0.3655E-05   u
 1992  259   16    0    9   SM     1.000  296.979  0.8188E-01  0.0000E+00  0.8188E-01  0.4059E-05   u
 1992  259   16    0   10   SM     1.215  297.882  0.8192E-01  0.0000E+00  0.8192E-01  0.4272E-05   u
 1992  259   16    0   11   SM     1.785  298.400  0.8194E-01  0.0000E+00  0.8194E-01  0.4398E-05   u
 1992  259   16    0   12   SM     2.000  298.523  0.8192E-01  0.0000E+00  0.8192E-01  0.4430E-05   u
 1992  259   17    0    1   SM     0.000  299.748  0.7690E-01  0.0000E+00  0.7690E-01  0.4871E-05   u
 1992  259   17    0    2   SM     0.015  298.765  0.7915E-01  0.0000E+00  0.7915E-01  0.4557E-05   u
 1992  259   17    0    3   SM     0.060  296.058  0.8151E-01  0.0000E+00  0.8151E-01  0.3858E-05   u
 1992  259   17    0    4   SM     0.135  292.964  0.8143E-01  0.0000E+00  0.8143E-01  0.3225E-05   u
 1992  259   17    0    5   SM     0.240  291.379  0.8179E-01  0.0000E+00  0.8179E-01  0.2931E-05   u
 1992  259   17    0    6   SM     0.375  291.729  0.8192E-01  0.0000E+00  0.8192E-01  0.2990E-05   u
 1992  259   17    0    7   SM     0.540  293.235  0.8192E-01  0.0000E+00  0.8192E-01  0.3268E-05   u
 1992  259   17    0    8   SM     0.735  295.052  0.8191E-01  0.0000E+00  0.8191E-01  0.3633E-05   u
 1992  259   17    0    9   SM     1.000  296.894  0.8188E-01  0.0000E+00  0.8188E-01  0.4039E-05   u
 1992  259   17    0   10   SM     1.215  297.823  0.8192E-01  0.0000E+00  0.8192E-01  0.4258E-05   u
 1992  259   17    0   11   SM     1.785  298.378  0.8194E-01  0.0000E+00  0.8194E-01  0.4393E-05   u
 1992  259   17    0   12   SM     2.000  298.507  0.8192E-01  0.0000E+00  0.8192E-01  0.4425E-05   u
 1992  259   18    0    1   SM     0.000  299.248  0.7683E-01  0.0000E+00  0.7683E-01  0.4739E-05   u
 1992  259   18    0    2   SM     0.015  298.347  0.7889E-01  0.0000E+00  0.7889E-01  0.4456E-05   u
